# x y z potential pseudo_potential
0.0000000000e+00 1.0151515152e+00 -1.4696969697e+00 1.9824112602e-09 -3.7264011559e-09
0.0000000000e+00 1.0454545455e+00 -1.4696969697e+00 1.9633366278e-09 -3.8129993352e-09
0.0000000000e+00 1.0757575758e+00 -1.4696969697e+00 1.9442645377e-09 -3.9027080806e-09
0.0000000000e+00 1.1060606061e+00 -1.4696969697e+00 1.9252156332e-09 -3.9955480356e-09
0.0000000000e+00 1.1363636364e+00 -1.4696969697e+00 1.9062091356e-09 -4.0915384213e-09
0.0000000000e+00 1.1666666667e+00 -1.4696969697e+00 1.8872628836e-09 -4.1906970765e-09
0.0000000000e+00 1.1969696970e+00 -1.4696969697e+00 1.8683933782e-09 -4.2930405020e-09
0.0000000000e+00 1.2272727273e+00 -1.4696969697e+00 1.8496158308e-09 -4.3985839096e-09
0.0000000000e+00 1.2575757576e+00 -1.4696969697e+00 1.8309442150e-09 -4.5073412726e-09
0.0000000000e+00 1.2878787879e+00 -1.4696969697e+00 1.8123913198e-09 -4.6193253800e-09
0.0000000000e+00 1.3181818182e+00 -1.4696969697e+00 1.7939688040e-09 -4.7345478908e-09
0.0000000000e+00 1.3484848485e+00 -1.4696969697e+00 1.7756872526e-09 -4.8530193898e-09
0.0000000000e+00 1.3787878788e+00 -1.4696969697e+00 1.7575562317e-09 -4.9747494432e-09
0.0000000000e+00 1.4090909091e+00 -1.4696969697e+00 1.7395843446e-09 -5.0997466543e-09
0.0000000000e+00 1.4393939394e+00 -1.4696969697e+00 1.7217792864e-09 -5.2280187181e-09
0.0000000000e+00 1.4696969697e+00 -1.4696969697e+00 1.7041478979e-09 -5.3595724754e-09
0.0000000000e+00 1.5000000000e+00 -1.4696969697e+00 1.6866962180e-09 -5.4944139653e-09
0.0000000000e+00 -1.5000000000e+00 -1.4393939394e+00 1.7038089002e-09 -5.5115266475e-09
0.0000000000e+00 -1.4696969697e+00 -1.4393939394e+00 1.7218031311e-09 -5.3772277087e-09
0.0000000000e+00 -1.4393939394e+00 -1.4393939394e+00 1.7399943631e-09 -5.2462337948e-09
0.0000000000e+00 -1.4090909091e+00 -1.4393939394e+00 1.7583768547e-09 -5.1185391643e-09
0.0000000000e+00 -1.3787878788e+00 -1.4393939394e+00 1.7769440311e-09 -4.9941372426e-09
0.0000000000e+00 -1.3484848485e+00 -1.4393939394e+00 1.7956884266e-09 -4.8730205638e-09
0.0000000000e+00 -1.3181818182e+00 -1.4393939394e+00 1.8146016246e-09 -4.7551807113e-09
0.0000000000e+00 -1.2878787879e+00 -1.4393939394e+00 1.8336741965e-09 -4.6406082568e-09
0.0000000000e+00 -1.2575757576e+00 -1.4393939394e+00 1.8528956400e-09 -4.5292926976e-09
0.0000000000e+00 -1.2272727273e+00 -1.4393939394e+00 1.8722543156e-09 -4.4212223944e-09
0.0000000000e+00 -1.1969696970e+00 -1.4393939394e+00 1.8917373834e-09 -4.3163845073e-09
0.0000000000e+00 -1.1666666667e+00 -1.4393939394e+00 1.9113307408e-09 -4.2147649336e-09
0.0000000000e+00 -1.1363636364e+00 -1.4393939394e+00 1.9310189597e-09 -4.1163482454e-09
0.0000000000e+00 -1.1060606061e+00 -1.4393939394e+00 1.9507852273e-09 -4.0211176296e-09
0.0000000000e+00 -1.0757575758e+00 -1.4393939394e+00 1.9706112876e-09 -3.9290548305e-09
0.0000000000e+00 -1.0454545455e+00 -1.4393939394e+00 1.9904773882e-09 -3.8401400956e-09
0.0000000000e+00 -1.0151515152e+00 -1.4393939394e+00 2.0103622303e-09 -3.7543521260e-09
0.0000000000e+00 -9.8484848485e-01 -1.4393939394e+00 2.0302429256e-09 -3.6716680335e-09
0.0000000000e+00 -9.5454545455e-01 -1.4393939394e+00 2.0500949594e-09 -3.5920633034e-09
