# x y z potential pseudo_potential
-1.3787878788e+00 -1.4696969697e+00 0.0000000000e+00 2.5820575054e-09 -9.4546752945e-09
-1.3484848485e+00 -1.4696969697e+00 0.0000000000e+00 2.6087541247e-09 -9.3415108395e-09
-1.3181818182e+00 -1.4696969697e+00 0.0000000000e+00 2.6356744016e-09 -9.2316780659e-09
-1.2878787879e+00 -1.4696969697e+00 0.0000000000e+00 2.6628043220e-09 -9.1251629598e-09
-1.2575757576e+00 -1.4696969697e+00 0.0000000000e+00 2.6901283690e-09 -9.0219500042e-09
-1.2272727273e+00 -1.4696969697e+00 0.0000000000e+00 2.7176294393e-09 -8.9220220957e-09
-1.1969696970e+00 -1.4696969697e+00 0.0000000000e+00 2.7452887608e-09 -8.8253604622e-09
-1.1666666667e+00 -1.4696969697e+00 0.0000000000e+00 2.7730858105e-09 -8.7319445809e-09
-1.1363636364e+00 -1.4696969697e+00 0.0000000000e+00 2.8009982354e-09 -8.6417520986e-09
-1.1060606061e+00 -1.4696969697e+00 0.0000000000e+00 2.8290017750e-09 -8.5547587549e-09
-1.0757575758e+00 -1.4696969697e+00 0.0000000000e+00 2.8570701895e-09 -8.4709383100e-09
-1.0454545455e+00 -1.4696969697e+00 0.0000000000e+00 2.8851751921e-09 -8.3902624771e-09
-1.0151515152e+00 -1.4696969697e+00 0.0000000000e+00 2.9132863897e-09 -8.3127008630e-09
-9.8484848485e-01 -1.4696969697e+00 0.0000000000e+00 2.9413712308e-09 -8.2382209162e-09
-9.5454545455e-01 -1.4696969697e+00 0.0000000000e+00 2.9693949644e-09 -8.1667878860e-09
-9.2424242424e-01 -1.4696969697e+00 0.0000000000e+00 2.9973206114e-09 -8.0983647928e-09
-8.9393939394e-01 -1.4696969697e+00 0.0000000000e+00 3.0251089486e-09 -8.0329124138e-09
-8.6363636364e-01 -1.4696969697e+00 0.0000000000e+00 3.0527185102e-09 -7.9703892831e-09
-8.3333333333e-01 -1.4696969697e+00 0.0000000000e+00 3.0801056065e-09 -7.9107517110e-09
-8.0303030303e-01 -1.4696969697e+00 0.0000000000e+00 3.1072243628e-09 -7.8539538228e-09
-7.7272727273e-01 -1.4696969697e+00 0.0000000000e+00 3.1340267810e-09 -7.7999476202e-09
-7.4242424242e-01 -1.4696969697e+00 0.0000000000e+00 3.1604628242e-09 -7.7486830667e-09
-7.1212121212e-01 -1.4696969697e+00 0.0000000000e+00 3.1864805289e-09 -7.7001081984e-09
-6.8181818182e-01 -1.4696969697e+00 0.0000000000e+00 3.2120261430e-09 -7.6541692634e-09
-6.5151515152e-01 -1.4696969697e+00 0.0000000000e+00 3.2370442942e-09 -7.6108108894e-09
-6.2121212121e-01 -1.4696969697e+00 0.0000000000e+00 3.2614781881e-09 -7.5699762819e-09
-5.9090909091e-01 -1.4696969697e+00 0.0000000000e+00 3.2852698363e-09 -7.5316074527e-09
-5.6060606061e-01 -1.4696969697e+00 0.0000000000e+00 3.3083603169e-09 -7.4956454797e-09
-5.3030303030e-01 -1.4696969697e+00 0.0000000000e+00 3.3306900641e-09 -7.4620307972e-09
-5.0000000000e-01 -1.4696969697e+00 0.0000000000e+00 3.3521991888e-09 -7.4307035160e-09
-4.6969696970e-01 -1.4696969697e+00 0.0000000000e+00 3.3728278257e-09 -7.4016037710e-09
-4.3939393939e-01 -1.4696969697e+00 0.0000000000e+00 3.3925165078e-09 -7.3746720950e-09
-4.0909090909e-01 -1.4696969697e+00 0.0000000000e+00 3.4112065622e-09 -7.3498498152e-09
-3.7878787879e-01 -1.4696969697e+00 0.0000000000e+00 3.4288405256e-09 -7.3270794683e-09
-3.4848484848e-01 -1.4696969697e+00 0.0000000000e+00 3.4453625735e-09 -7.3063052296e-09
-3.1818181818e-01 -1.4696969697e+00 0.0000000000e+00 3.4607189589e-09 -7.2874733525e-09
-2.8787878788e-01 -1.4696969697e+00 0.0000000000e+00 3.4748584546e-09 -7.2705326095e-09
-2.5757575758e-01 -1.4696969697e+00 0.0000000000e+00 3.4877327920e-09 -7.2554347320e-09
-2.2727272727e-01 -1.4696969697e+00 0.0000000000e+00 3.4992970903e-09 -7.2421348393e-09
-1.9696969697e-01 -1.4696969697e+00 0.0000000000e+00 3.5095102696e-09 -7.2305918515e-09
-1.6666666667e-01 -1.4696969697e+00 0.0000000000e+00 3.5183354399e-09 -7.2207688785e-09
-1.3636363636e-01 -1.4696969697e+00 0.0000000000e+00 3.5257402594e-09 -7.2126335787e-09
-1.0606060606e-01 -1.4696969697e+00 0.0000000000e+00 3.5316972566e-09 -7.2061584804e-09
-7.5757575758e-02 -1.4696969697e+00 0.0000000000e+00 3.5361841079e-09 -7.2013212600e-09
-4.5454545455e-02 -1.4696969697e+00 0.0000000000e+00 3.5391838675e-09 -7.1981049719e-09
-1.5151515152e-02 -1.4696969697e+00 0.0000000000e+00 3.5406851439e-09 -7.1964982244e-09
1.5151515152e-02 -1.4696969697e+00 0.0000000000e+00 3.5406822192e-09 -7.1964952997e-09
4.5454545455e-02 -1.4696969697e+00 0.0000000000e+00 3.5391751096e-09 -7.1980962140e-09
7.5757575758e-02 -1.4696969697e+00 0.0000000000e+00 3.5361695654e-09 -7.2013067176e-09
1.0606060606e-01 -1.4696969697e+00 0.0000000000e+00 3.5316770102e-09 -7.2061382340e-09
1.3636363636e-01 -1.4696969697e+00 0.0000000000e+00 3.5257144212e-09 -7.2126077404e-09
1.6666666667e-01 -1.4696969697e+00 0.0000000000e+00 3.5183041522e-09 -7.2207375909e-09
1.9696969697e-01 -1.4696969697e+00 0.0000000000e+00 3.5094737045e-09 -7.2305552864e-09
2.2727272727e-01 -1.4696969697e+00 0.0000000000e+00 3.4992554476e-09 -7.2420931966e-09
2.5757575758e-01 -1.4696969697e+00 0.0000000000e+00 3.4876862979e-09 -7.2553882379e-09
2.8787878788e-01 -1.4696969697e+00 0.0000000000e+00 3.4748073596e-09 -7.2704815144e-09
3.1818181818e-01 -1.4696969697e+00 0.0000000000e+00 3.4606635355e-09 -7.2874179290e-09
3.4848484848e-01 -1.4696969697e+00 0.0000000000e+00 3.4453031137e-09 -7.3062457699e-09
3.7878787879e-01 -1.4696969697e+00 0.0000000000e+00 3.4287773385e-09 -7.3270162811e-09
4.0909090909e-01 -1.4696969697e+00 0.0000000000e+00 3.4111399705e-09 -7.3497832235e-09
4.3939393939e-01 -1.4696969697e+00 0.0000000000e+00 3.3924468451e-09 -7.3746024323e-09
4.6969696970e-01 -1.4696969697e+00 0.0000000000e+00 3.3727554334e-09 -7.4015313787e-09
5.0000000000e-01 -1.4696969697e+00 0.0000000000e+00 3.3521244126e-09 -7.4306287399e-09
5.3030303030e-01 -1.4696969697e+00 0.0000000000e+00 3.3306132511e-09 -7.4619539842e-09
5.6060606061e-01 -1.4696969697e+00 0.0000000000e+00 3.3082818121e-09 -7.4955669749e-09
5.9090909091e-01 -1.4696969697e+00 0.0000000000e+00 3.2851899800e-09 -7.5315275964e-09
6.2121212121e-01 -1.4696969697e+00 0.0000000000e+00 3.2613973127e-09 -7.5698954066e-09
6.5151515152e-01 -1.4696969697e+00 0.0000000000e+00 3.2369627220e-09 -7.6107293172e-09
6.8181818182e-01 -1.4696969697e+00 0.0000000000e+00 3.2119441835e-09 -7.6540873039e-09
7.1212121212e-01 -1.4696969697e+00 0.0000000000e+00 3.1863984770e-09 -7.7000261465e-09
7.4242424242e-01 -1.4696969697e+00 0.0000000000e+00 3.1603809584e-09 -7.7486012009e-09
7.7272727273e-01 -1.4696969697e+00 0.0000000000e+00 3.1339453619e-09 -7.7998662011e-09
8.0303030303e-01 -1.4696969697e+00 0.0000000000e+00 3.1071436322e-09 -7.8538730922e-09
8.3333333333e-01 -1.4696969697e+00 0.0000000000e+00 3.0800257865e-09 -7.9106718910e-09
8.6363636364e-01 -1.4696969697e+00 0.0000000000e+00 3.0526398029e-09 -7.9703105758e-09
8.9393939394e-01 -1.4696969697e+00 0.0000000000e+00 3.0250315357e-09 -8.0328350009e-09
9.2424242424e-01 -1.4696969697e+00 0.0000000000e+00 2.9972446544e-09 -8.0982888359e-09
