x,y,z,mass,face_id,layer_id,density_input,mu
-1.78181550e-02,-3.24051750e-02,-8.43946500e-03,1.02281171e+05,1463,5,1.75000000e+00,6.82634892e-15
-2.17777450e-02,-3.96063250e-02,-1.03149017e-02,1.52583386e+05,1463,6,1.75000000e+00,1.01835697e-14
-2.57373350e-02,-4.68074750e-02,-1.21903383e-02,2.12946044e+05,1463,7,1.75000000e+00,1.42122346e-14
-2.96969250e-02,-5.40086250e-02,-1.40657750e-02,2.83369146e+05,1463,8,1.75000000e+00,1.89123437e-14
-3.36565150e-02,-6.12097750e-02,-1.59412117e-02,3.63852690e+05,1463,9,1.75000000e+00,2.42838970e-14
-3.76161050e-02,-6.84109250e-02,-1.78166483e-02,4.54396677e+05,1463,10,1.75000000e+00,3.03268944e-14
-4.15756950e-02,-7.56120750e-02,-1.96920850e-02,5.55001108e+05,1463,11,1.75000000e+00,3.70413359e-14
-4.55352850e-02,-8.28132250e-02,-2.15675217e-02,6.65665981e+05,1463,12,1.75000000e+00,4.44272216e-14
-4.94948750e-02,-9.00143750e-02,-2.34429583e-02,7.86391297e+05,1463,13,1.75000000e+00,5.24845515e-14
-5.34544650e-02,-9.72155250e-02,-2.53183950e-02,9.17177057e+05,1463,14,1.75000000e+00,6.12133255e-14
-5.74140550e-02,-1.04416675e-01,-2.71938317e-02,1.05802326e+06,1463,15,1.75000000e+00,7.06135437e-14
-6.13736450e-02,-1.11617825e-01,-2.90692683e-02,1.20892991e+06,1463,16,1.75000000e+00,8.06852061e-14
-6.53332350e-02,-1.18818975e-01,-3.09447050e-02,1.36989699e+06,1463,17,1.75000000e+00,9.14283126e-14
-6.92928250e-02,-1.26020125e-01,-3.28201417e-02,1.54092453e+06,1463,18,1.75000000e+00,1.02842863e-13
-7.32524150e-02,-1.33221275e-01,-3.46955783e-02,1.72201250e+06,1463,19,1.75000000e+00,1.14928858e-13
-7.72120050e-02,-1.40422425e-01,-3.65710150e-02,1.91316092e+06,1463,20,1.75000000e+00,1.27686297e-13
-2.96969250e-03,-5.40086250e-03,-1.40657750e-03,1.67674051e+03,1463,1,1.75000000e+00,1.11907359e-16
-5.38469750e-03,-1.08624000e-02,-3.19643500e-03,1.18546739e+04,1464,2,1.75000000e+00,7.91192938e-16
-8.97449583e-03,-1.81040000e-02,-5.32739167e-03,3.21769719e+04,1464,3,1.75000000e+00,2.14752369e-15
-1.25642942e-02,-2.53456000e-02,-7.45834833e-03,6.26604190e+04,1464,4,1.75000000e+00,4.18201982e-15
-1.61540925e-02,-3.25872000e-02,-9.58930500e-03,1.03305015e+05,1464,5,1.75000000e+00,6.89468132e-15
-1.97438908e-02,-3.98288000e-02,-1.17202617e-02,1.54110760e+05,1464,6,1.75000000e+00,1.02855082e-14
-2.33336892e-02,-4.70704000e-02,-1.38512183e-02,2.15077654e+05,1464,7,1.75000000e+00,1.43545005e-14
-2.69234875e-02,-5.43120000e-02,-1.59821750e-02,2.86205698e+05,1464,8,1.75000000e+00,1.91016581e-14
-3.05132858e-02,-6.15536000e-02,-1.81131317e-02,3.67494890e+05,1464,9,1.75000000e+00,2.45269811e-14
-3.41030842e-02,-6.87952000e-02,-2.02440883e-02,4.58945231e+05,1464,10,1.75000000e+00,3.06304695e-14
-3.76928825e-02,-7.60368000e-02,-2.23750450e-02,5.60556721e+05,1464,11,1.75000000e+00,3.74121232e-14
-4.12826808e-02,-8.32784000e-02,-2.45060017e-02,6.72329361e+05,1464,12,1.75000000e+00,4.48719424e-14
-4.48724792e-02,-9.05200000e-02,-2.66369583e-02,7.94263149e+05,1464,13,1.75000000e+00,5.30099269e-14
-4.84622775e-02,-9.77616000e-02,-2.87679150e-02,9.26358087e+05,1464,14,1.75000000e+00,6.18260768e-14
-5.20520758e-02,-1.05003200e-01,-3.08988717e-02,1.06861417e+06,1464,15,1.75000000e+00,7.13203920e-14
-5.56418742e-02,-1.12244800e-01,-3.30298283e-02,1.22103141e+06,1464,16,1.75000000e+00,8.14928726e-14
-5.92316725e-02,-1.19486400e-01,-3.51607850e-02,1.38360979e+06,1464,17,1.75000000e+00,9.23435187e-14
-6.28214708e-02,-1.26728000e-01,-3.72917417e-02,1.55634933e+06,1464,18,1.75000000e+00,1.03872330e-13
-6.64112692e-02,-1.33969600e-01,-3.94226983e-02,1.73925001e+06,1464,19,1.75000000e+00,1.16079307e-13
-7.00010675e-02,-1.41211200e-01,-4.15536550e-02,1.93231184e+06,1464,20,1.75000000e+00,1.28964449e-13
-2.69234875e-03,-5.43120000e-03,-1.59821750e-03,1.69352484e+03,1464,1,1.75000000e+00,1.13027563e-16
-4.81357000e-03,-1.12155500e-02,-2.76257750e-03,1.12482531e+04,1465,2,1.75000000e+00,7.50719803e-16
-8.02261667e-03,-1.86925833e-02,-4.60429583e-03,3.05309727e+04,1465,3,1.75000000e+00,2.03766804e-15
-1.12316633e-02,-2.61696167e-02,-6.44601417e-03,5.94550522e+04,1465,4,1.75000000e+00,3.96809039e-15
-1.44407100e-02,-3.36466500e-02,-8.28773250e-03,9.80204914e+04,1465,5,1.75000000e+00,6.54198686e-15
-1.76497567e-02,-4.11236833e-02,-1.01294508e-02,1.46227290e+05,1465,6,1.75000000e+00,9.75935744e-15
-2.08588033e-02,-4.86007167e-02,-1.19711692e-02,2.04075449e+05,1465,7,1.75000000e+00,1.36202021e-14
-2.40678500e-02,-5.60777500e-02,-1.38128875e-02,2.71564968e+05,1465,8,1.75000000e+00,1.81245210e-14
-2.72768967e-02,-6.35547833e-02,-1.56546058e-02,3.48695847e+05,1465,9,1.75000000e+00,2.32723139e-14
-3.04859433e-02,-7.10318167e-02,-1.74963242e-02,4.35468085e+05,1465,10,1.75000000e+00,2.90635809e-14
-3.36949900e-02,-7.85088500e-02,-1.93380425e-02,5.31881683e+05,1465,11,1.75000000e+00,3.54983221e-14
-3.69040367e-02,-8.59858833e-02,-2.11797608e-02,6.37936641e+05,1465,12,1.75000000e+00,4.25765374e-14
-4.01130833e-02,-9.34629167e-02,-2.30214792e-02,7.53632959e+05,1465,13,1.75000000e+00,5.02982268e-14
-4.33221300e-02,-1.00939950e-01,-2.48631975e-02,8.78970636e+05,1465,14,1.75000000e+00,5.86633903e-14
-4.65311767e-02,-1.08416983e-01,-2.67049158e-02,1.01394967e+06,1465,15,1.75000000e+00,6.76720280e-14
-4.97402233e-02,-1.15894017e-01,-2.85466342e-02,1.15857007e+06,1465,16,1.75000000e+00,7.73241397e-14
-5.29492700e-02,-1.23371050e-01,-3.03883525e-02,1.31283183e+06,1465,17,1.75000000e+00,8.76197256e-14
-5.61583167e-02,-1.30848083e-01,-3.22300708e-02,1.47673494e+06,1465,18,1.75000000e+00,9.85587856e-14
-5.93673633e-02,-1.38325117e-01,-3.40717892e-02,1.65027942e+06,1465,19,1.75000000e+00,1.10141320e-13
-6.25764100e-02,-1.45802150e-01,-3.59135075e-02,1.83346526e+06,1465,20,1.75000000e+00,1.22367328e-13
-2.40678500e-03,-5.60777500e-03,-1.38128875e-03,1.60689330e+03,1465,1,1.75000000e+00,1.07245686e-16
-4.28219750e-03,-1.13104500e-02,-3.16686000e-03,1.14857696e+04,1466,2,1.75000000e+00,7.66571891e-16
-7.13699583e-03,-1.88507500e-02,-5.27810000e-03,3.11756602e+04,1466,3,1.75000000e+00,2.08069513e-15
-9.99179417e-03,-2.63910500e-02,-7.38934000e-03,6.07104963e+04,1466,4,1.75000000e+00,4.05188000e-15
-1.28465925e-02,-3.39313500e-02,-9.50058000e-03,1.00090278e+05,1466,5,1.75000000e+00,6.68012648e-15
-1.57013908e-02,-4.14716500e-02,-1.16118200e-02,1.49315004e+05,1466,6,1.75000000e+00,9.96543459e-15
-1.85561892e-02,-4.90119500e-02,-1.37230600e-02,2.08384676e+05,1466,7,1.75000000e+00,1.39078043e-14
-2.14109875e-02,-5.65522500e-02,-1.58343000e-02,2.77299294e+05,1466,8,1.75000000e+00,1.85072357e-14
-2.42657858e-02,-6.40925500e-02,-1.79455400e-02,3.56058856e+05,1466,9,1.75000000e+00,2.37637286e-14
-2.71205842e-02,-7.16328500e-02,-2.00567800e-02,4.44663364e+05,1466,10,1.75000000e+00,2.96772832e-14
-2.99753825e-02,-7.91731500e-02,-2.21680200e-02,5.43112818e+05,1466,11,1.75000000e+00,3.62478994e-14
-3.28301808e-02,-8.67134500e-02,-2.42792600e-02,6.51407217e+05,1466,12,1.75000000e+00,4.34755773e-14
-3.56849792e-02,-9.42537500e-02,-2.63905000e-02,7.69546561e+05,1466,13,1.75000000e+00,5.13603167e-14
-3.85397775e-02,-1.01794050e-01,-2.85017400e-02,8.97530850e+05,1466,14,1.75000000e+00,5.99021178e-14
-4.13945758e-02,-1.09334350e-01,-3.06129800e-02,1.03536008e+06,1466,15,1.75000000e+00,6.91009805e-14
-4.42493742e-02,-1.16874650e-01,-3.27242200e-02,1.18303426e+06,1466,16,1.75000000e+00,7.89569048e-14
-4.71041725e-02,-1.24414950e-01,-3.48354600e-02,1.34055339e+06,1466,17,1.75000000e+00,8.94698907e-14
-4.99589708e-02,-1.31955250e-01,-3.69467000e-02,1.50791746e+06,1466,18,1.75000000e+00,1.00639938e-13
-5.28137692e-02,-1.39495550e-01,-3.90579400e-02,1.68512648e+06,1466,19,1.75000000e+00,1.12467047e-13
-5.56685675e-02,-1.47035850e-01,-4.11691800e-02,1.87218044e+06,1466,20,1.75000000e+00,1.24951218e-13
-2.14109875e-03,-5.65522500e-03,-1.58343000e-03,1.64082422e+03,1466,1,1.75000000e+00,1.09510270e-16
-3.73485000e-03,-1.16951750e-02,-2.76282750e-03,1.15046881e+04,1467,2,1.75000000e+00,7.67834531e-16
-6.22475000e-03,-1.94919583e-02,-4.60471250e-03,3.12270104e+04,1467,3,1.75000000e+00,2.08412230e-15
-8.71465000e-03,-2.72887417e-02,-6.44659750e-03,6.08104940e+04,1467,4,1.75000000e+00,4.05855395e-15
-1.12045500e-02,-3.50855250e-02,-8.28848250e-03,1.00255139e+05,1467,5,1.75000000e+00,6.69112948e-15
-1.36944500e-02,-4.28823083e-02,-1.01303675e-02,1.49560945e+05,1467,6,1.75000000e+00,9.98184890e-15
-1.61843500e-02,-5.06790917e-02,-1.19722525e-02,2.08727912e+05,1467,7,1.75000000e+00,1.39307122e-14
-1.86742500e-02,-5.84758750e-02,-1.38141375e-02,2.77756040e+05,1467,8,1.75000000e+00,1.85377194e-14
-2.11641500e-02,-6.62726583e-02,-1.56560225e-02,3.56645330e+05,1467,9,1.75000000e+00,2.38028705e-14
-2.36540500e-02,-7.40694417e-02,-1.74979075e-02,4.45395780e+05,1467,10,1.75000000e+00,2.97261654e-14
-2.61439500e-02,-8.18662250e-02,-1.93397925e-02,5.44007392e+05,1467,11,1.75000000e+00,3.63076042e-14
-2.86338500e-02,-8.96630083e-02,-2.11816775e-02,6.52480165e+05,1467,12,1.75000000e+00,4.35471870e-14
-3.11237500e-02,-9.74597917e-02,-2.30235625e-02,7.70814100e+05,1467,13,1.75000000e+00,5.14449136e-14
-3.36136500e-02,-1.05256575e-01,-2.48654475e-02,8.99009195e+05,1467,14,1.75000000e+00,6.00007841e-14
-3.61035500e-02,-1.13053358e-01,-2.67073325e-02,1.03706545e+06,1467,15,1.75000000e+00,6.92147984e-14
-3.85934500e-02,-1.20850142e-01,-2.85492175e-02,1.18498287e+06,1467,16,1.75000000e+00,7.90869567e-14
-4.10833500e-02,-1.28646925e-01,-3.03911025e-02,1.34276145e+06,1467,17,1.75000000e+00,8.96172588e-14
-4.35732500e-02,-1.36443708e-01,-3.22329875e-02,1.51040119e+06,1467,18,1.75000000e+00,1.00805705e-13
-4.60631500e-02,-1.44240492e-01,-3.40748725e-02,1.68790209e+06,1467,19,1.75000000e+00,1.12652295e-13
-4.85530500e-02,-1.52037275e-01,-3.59167575e-02,1.87526415e+06,1467,20,1.75000000e+00,1.25157029e-13
-1.86742500e-03,-5.84758750e-03,-1.38141375e-03,1.64352687e+03,1467,1,1.75000000e+00,1.09690647e-16
-3.18136750e-03,-1.17419000e-02,-3.16740000e-03,1.15339761e+04,1468,2,1.75000000e+00,7.69789243e-16
-5.30227917e-03,-1.95698333e-02,-5.27900000e-03,3.13065065e+04,1468,3,1.75000000e+00,2.08942794e-15
-7.42319083e-03,-2.73977667e-02,-7.39060000e-03,6.09653021e+04,1468,4,1.75000000e+00,4.06888600e-15
-9.54410250e-03,-3.52257000e-02,-9.50220000e-03,1.00510363e+05,1468,5,1.75000000e+00,6.70816340e-15
-1.16650142e-02,-4.30536333e-02,-1.16138000e-02,1.49941689e+05,1468,6,1.75000000e+00,1.00072602e-14
-1.37859258e-02,-5.08815667e-02,-1.37254000e-02,2.09259280e+05,1468,7,1.75000000e+00,1.39661763e-14
-1.59068375e-02,-5.87095000e-02,-1.58370000e-02,2.78463137e+05,1468,8,1.75000000e+00,1.85849117e-14
-1.80277492e-02,-6.65374333e-02,-1.79486000e-02,3.57553258e+05,1468,9,1.75000000e+00,2.38634665e-14
-2.01486608e-02,-7.43653667e-02,-2.00602000e-02,4.46529645e+05,1468,10,1.75000000e+00,2.98018407e-14
-2.22695725e-02,-8.21933000e-02,-2.21718000e-02,5.45392297e+05,1468,11,1.75000000e+00,3.64000342e-14
-2.43904842e-02,-9.00212333e-02,-2.42834000e-02,6.54141214e+05,1468,12,1.75000000e+00,4.36580470e-14
-2.65113958e-02,-9.78491667e-02,-2.63950000e-02,7.72776397e+05,1468,13,1.75000000e+00,5.15758793e-14
-2.86323075e-02,-1.05677100e-01,-2.85066000e-02,9.01297844e+05,1468,14,1.75000000e+00,6.01535308e-14
-3.07532192e-02,-1.13505033e-01,-3.06182000e-02,1.03970556e+06,1468,15,1.75000000e+00,6.93910017e-14
-3.28741308e-02,-1.21332967e-01,-3.27298000e-02,1.18799954e+06,1468,16,1.75000000e+00,7.92882920e-14
-3.49950425e-02,-1.29160900e-01,-3.48414000e-02,1.34617978e+06,1468,17,1.75000000e+00,8.98454016e-14
-3.71159542e-02,-1.36988833e-01,-3.69530000e-02,1.51424629e+06,1468,18,1.75000000e+00,1.01062331e-13
-3.92368658e-02,-1.44816767e-01,-3.90646000e-02,1.69219906e+06,1468,19,1.75000000e+00,1.12939079e-13
-4.13577775e-02,-1.52644700e-01,-4.11762000e-02,1.88003810e+06,1468,20,1.75000000e+00,1.25475647e-13
-1.59068375e-03,-5.87095000e-03,-1.58370000e-03,1.64771087e+03,1468,1,1.75000000e+00,1.09969892e-16
-2.60632500e-03,-1.20513000e-02,-2.76186500e-03,1.16049540e+04,1469,2,1.75000000e+00,7.74526385e-16
-4.34387500e-03,-2.00855000e-02,-4.60310833e-03,3.14991610e+04,1469,3,1.75000000e+00,2.10228590e-15
-6.08142500e-03,-2.81197000e-02,-6.44435167e-03,6.13404714e+04,1469,4,1.75000000e+00,4.09392518e-15
-7.81897500e-03,-3.61539000e-02,-8.28559500e-03,1.01128885e+05,1469,5,1.75000000e+00,6.74944421e-15
-9.55652500e-03,-4.41881000e-02,-1.01268383e-02,1.50864403e+05,1469,6,1.75000000e+00,1.00688430e-14
-1.12940750e-02,-5.22223000e-02,-1.19680817e-02,2.10547023e+05,1469,7,1.75000000e+00,1.40521216e-14
-1.30316250e-02,-6.02565000e-02,-1.38093250e-02,2.80176748e+05,1469,8,1.75000000e+00,1.86992799e-14
-1.47691750e-02,-6.82907000e-02,-1.56505683e-02,3.59753576e+05,1469,9,1.75000000e+00,2.40103179e-14
-1.65067250e-02,-7.63249000e-02,-1.74918117e-02,4.49277507e+05,1469,10,1.75000000e+00,2.99852358e-14
-1.82442750e-02,-8.43591000e-02,-1.93330550e-02,5.48748541e+05,1469,11,1.75000000e+00,3.66240333e-14
-1.99818250e-02,-9.23933000e-02,-2.11742983e-02,6.58166680e+05,1469,12,1.75000000e+00,4.39267107e-14
-2.17193750e-02,-1.00427500e-01,-2.30155417e-02,7.77531921e+05,1469,13,1.75000000e+00,5.18932678e-14
-2.34569250e-02,-1.08461700e-01,-2.48567850e-02,9.06844266e+05,1469,14,1.75000000e+00,6.05237046e-14
-2.51944750e-02,-1.16495900e-01,-2.66980283e-02,1.04610371e+06,1469,15,1.75000000e+00,6.98180213e-14
-2.69320250e-02,-1.24530100e-01,-2.85392717e-02,1.19531027e+06,1469,16,1.75000000e+00,7.97762176e-14
-2.86695750e-02,-1.32564300e-01,-3.03805150e-02,1.35446392e+06,1469,17,1.75000000e+00,9.03982938e-14
-3.04071250e-02,-1.40598500e-01,-3.22217583e-02,1.52356468e+06,1469,18,1.75000000e+00,1.01684250e-13
-3.21446750e-02,-1.48632700e-01,-3.40630017e-02,1.70261254e+06,1469,19,1.75000000e+00,1.13634085e-13
-3.38822250e-02,-1.56666900e-01,-3.59042450e-02,1.89160751e+06,1469,20,1.75000000e+00,1.26247801e-13
-1.30316250e-03,-6.02565000e-03,-1.38093250e-03,1.65785058e+03,1469,1,1.75000000e+00,1.10646626e-16
-2.01399750e-03,-1.19970250e-02,-3.15655250e-03,1.18785382e+04,1470,2,1.75000000e+00,7.92785666e-16
-3.35666250e-03,-1.99950417e-02,-5.26092083e-03,3.22417465e+04,1470,3,1.75000000e+00,2.15184681e-15
-4.69932750e-03,-2.79930583e-02,-7.36528917e-03,6.27865589e+04,1470,4,1.75000000e+00,4.19043852e-15
-6.04199250e-03,-3.59910750e-02,-9.46965750e-03,1.03512975e+05,1470,5,1.75000000e+00,6.90856080e-15
-7.38465750e-03,-4.39890917e-02,-1.15740258e-02,1.54420996e+05,1470,6,1.75000000e+00,1.03062137e-14
-8.72732250e-03,-5.19871083e-02,-1.36783942e-02,2.15510621e+05,1470,7,1.75000000e+00,1.43833971e-14
-1.00699875e-02,-5.99851250e-02,-1.57827625e-02,2.86781850e+05,1470,8,1.75000000e+00,1.91401111e-14
-1.14126525e-02,-6.79831417e-02,-1.78871308e-02,3.68234683e+05,1470,9,1.75000000e+00,2.45763556e-14
-1.27553175e-02,-7.59811583e-02,-1.99914992e-02,4.59869121e+05,1470,10,1.75000000e+00,3.06921308e-14
-1.40979825e-02,-8.39791750e-02,-2.20958675e-02,5.61685162e+05,1470,11,1.75000000e+00,3.74874365e-14
-1.54406475e-02,-9.19771917e-02,-2.42002358e-02,6.73682808e+05,1470,12,1.75000000e+00,4.49622728e-14
-1.67833125e-02,-9.99752083e-02,-2.63046042e-02,7.95862057e+05,1470,13,1.75000000e+00,5.31166396e-14
-1.81259775e-02,-1.07973225e-01,-2.84089725e-02,9.28222911e+05,1470,14,1.75000000e+00,6.19505371e-14
-1.94686425e-02,-1.15971242e-01,-3.05133408e-02,1.07076537e+06,1470,15,1.75000000e+00,7.14639650e-14
-2.08113075e-02,-1.23969258e-01,-3.26177092e-02,1.22348943e+06,1470,16,1.75000000e+00,8.16569236e-14
-2.21539725e-02,-1.31967275e-01,-3.47220775e-02,1.38639510e+06,1470,17,1.75000000e+00,9.25294127e-14
-2.34966375e-02,-1.39965292e-01,-3.68264458e-02,1.55948237e+06,1470,18,1.75000000e+00,1.04081432e-13
-2.48393025e-02,-1.47963308e-01,-3.89308142e-02,1.74275124e+06,1470,19,1.75000000e+00,1.16312983e-13
-2.61819675e-02,-1.55961325e-01,-4.10351825e-02,1.93620172e+06,1470,20,1.75000000e+00,1.29224064e-13
-1.00699875e-03,-5.99851250e-03,-1.57827625e-03,1.69693402e+03,1470,1,1.75000000e+00,1.13255095e-16
-1.40579500e-03,-1.22900750e-02,-2.76541250e-03,1.22076350e+04,1471,2,1.75000000e+00,8.14749920e-16
-2.34299167e-03,-2.04834583e-02,-4.60902083e-03,3.31350092e+04,1471,3,1.75000000e+00,2.21146407e-15
-3.28018833e-03,-2.86768417e-02,-6.45262917e-03,6.45260706e+04,1471,4,1.75000000e+00,4.30653529e-15
-4.21738500e-03,-3.68702250e-02,-8.29623750e-03,1.06380819e+05,1471,5,1.75000000e+00,7.09996359e-15
-5.15458167e-03,-4.50636083e-02,-1.01398458e-02,1.58699255e+05,1471,6,1.75000000e+00,1.05917490e-14
-6.09177833e-03,-5.32569917e-02,-1.19834542e-02,2.21481377e+05,1471,7,1.75000000e+00,1.47818914e-14
-7.02897500e-03,-6.14503750e-02,-1.38270625e-02,2.94727187e+05,1471,8,1.75000000e+00,1.96703909e-14
-7.96617167e-03,-6.96437583e-02,-1.56706708e-02,3.78436684e+05,1471,9,1.75000000e+00,2.52572475e-14
-8.90336833e-03,-7.78371417e-02,-1.75142792e-02,4.72609869e+05,1471,10,1.75000000e+00,3.15424612e-14
-9.84056500e-03,-8.60305250e-02,-1.93578875e-02,5.77246740e+05,1471,11,1.75000000e+00,3.85260319e-14
-1.07777617e-02,-9.42239083e-02,-2.12014958e-02,6.92347298e+05,1471,12,1.75000000e+00,4.62079598e-14
-1.17149583e-02,-1.02417292e-01,-2.30451042e-02,8.17911544e+05,1471,13,1.75000000e+00,5.45882447e-14
-1.26521550e-02,-1.10610675e-01,-2.48887125e-02,9.53939476e+05,1471,14,1.75000000e+00,6.36668866e-14
-1.35893517e-02,-1.18804058e-01,-2.67323208e-02,1.10043110e+06,1471,15,1.75000000e+00,7.34438857e-14
-1.45265483e-02,-1.26997442e-01,-2.85759292e-02,1.25738640e+06,1471,16,1.75000000e+00,8.39192418e-14
-1.54637450e-02,-1.35190825e-01,-3.04195375e-02,1.42480540e+06,1471,17,1.75000000e+00,9.50929550e-14
-1.64009417e-02,-1.43384208e-01,-3.22631458e-02,1.60268808e+06,1471,18,1.75000000e+00,1.06965025e-13
-1.73381383e-02,-1.51577592e-01,-3.41067542e-02,1.79103445e+06,1471,19,1.75000000e+00,1.19535453e-13
-1.82753350e-02,-1.59770975e-01,-3.59503625e-02,1.98984450e+06,1471,20,1.75000000e+00,1.32804237e-13
-7.02897500e-04,-6.14503750e-03,-1.38270625e-03,1.74394785e+03,1471,1,1.75000000e+00,1.16392846e-16
-7.81056500e-04,-1.22662750e-02,-3.19283250e-03,1.28336191e+04,1472,2,1.75000000e+00,8.56528734e-16
-1.30176083e-03,-2.04437917e-02,-5.32138750e-03,3.48341090e+04,1472,3,1.75000000e+00,2.32486371e-15
-1.82246517e-03,-2.86213083e-02,-7.44994250e-03,6.78348437e+04,1472,4,1.75000000e+00,4.52736616e-15
-2.34316950e-03,-3.67988250e-02,-9.57849750e-03,1.11835823e+05,1472,5,1.75000000e+00,7.46403611e-15
-2.86387383e-03,-4.49763417e-02,-1.17070525e-02,1.66837048e+05,1472,6,1.75000000e+00,1.11348735e-14
-3.38457817e-03,-5.31538583e-02,-1.38356075e-02,2.32838518e+05,1472,7,1.75000000e+00,1.55398785e-14
-3.90528250e-03,-6.13313750e-02,-1.59641625e-02,3.09840232e+05,1472,8,1.75000000e+00,2.06790509e-14
-4.42598683e-03,-6.95088917e-02,-1.80927175e-02,3.97842192e+05,1472,9,1.75000000e+00,2.65523907e-14
-4.94669117e-03,-7.76864083e-02,-2.02212725e-02,4.96844396e+05,1472,10,1.75000000e+00,3.31598981e-14
-5.46739550e-03,-8.58639250e-02,-2.23498275e-02,6.06846845e+05,1472,11,1.75000000e+00,4.05015730e-14
-5.98809983e-03,-9.40414417e-02,-2.44783825e-02,7.27849540e+05,1472,12,1.75000000e+00,4.85774153e-14
-6.50880417e-03,-1.02218958e-01,-2.66069375e-02,8.59852479e+05,1472,13,1.75000000e+00,5.73874251e-14
-7.02950850e-03,-1.10396475e-01,-2.87354925e-02,1.00285566e+06,1472,14,1.75000000e+00,6.69316025e-14
-7.55021283e-03,-1.18573992e-01,-3.08640475e-02,1.15685909e+06,1472,15,1.75000000e+00,7.72099473e-14
-8.07091717e-03,-1.26751508e-01,-3.29926025e-02,1.32186277e+06,1472,16,1.75000000e+00,8.82224596e-14
-8.59162150e-03,-1.34929025e-01,-3.51211575e-02,1.49786668e+06,1472,17,1.75000000e+00,9.99691393e-14
-9.11232583e-03,-1.43106542e-01,-3.72497125e-02,1.68487085e+06,1472,18,1.75000000e+00,1.12449987e-13
-9.63303017e-03,-1.51284058e-01,-3.93782675e-02,1.88287526e+06,1472,19,1.75000000e+00,1.25665001e-13
-1.01537345e-02,-1.59461575e-01,-4.15068225e-02,2.09187991e+06,1472,20,1.75000000e+00,1.39614184e-13
-3.90528250e-04,-6.13313750e-03,-1.59641625e-03,1.83337416e+03,1472,1,1.75000000e+00,1.22361248e-16
-1.33105750e-04,-1.26520000e-02,-2.84026000e-03,1.34849243e+04,1473,2,1.75000000e+00,8.99997501e-16
-2.21842917e-04,-2.10866667e-02,-4.73376667e-03,3.66019373e+04,1473,3,1.75000000e+00,2.44285036e-15
-3.10580083e-04,-2.95213333e-02,-6.62727333e-03,7.12774569e+04,1473,4,1.75000000e+00,4.75712965e-15
-3.99317250e-04,-3.79560000e-02,-8.52078000e-03,1.17511483e+05,1473,5,1.75000000e+00,7.84283537e-15
-4.88054417e-04,-4.63906667e-02,-1.04142867e-02,1.75304016e+05,1473,6,1.75000000e+00,1.16999675e-14
-5.76791583e-04,-5.48253333e-02,-1.23077933e-02,2.44655055e+05,1473,7,1.75000000e+00,1.63285261e-14
-6.65528750e-04,-6.32600000e-02,-1.42013000e-02,3.25564600e+05,1473,8,1.75000000e+00,2.17285111e-14
-7.54265917e-04,-7.16946667e-02,-1.60948067e-02,4.18032653e+05,1473,9,1.75000000e+00,2.78999225e-14
-8.43003083e-04,-8.01293333e-02,-1.79883133e-02,5.22059211e+05,1473,10,1.75000000e+00,3.48427604e-14
-9.31740250e-04,-8.85640000e-02,-1.98818200e-02,6.37644277e+05,1473,11,1.75000000e+00,4.25570247e-14
-1.02047742e-03,-9.69986667e-02,-2.17753267e-02,7.64787848e+05,1473,12,1.75000000e+00,5.10427154e-14
-1.10921458e-03,-1.05433333e-01,-2.36688333e-02,9.03489927e+05,1473,13,1.75000000e+00,6.02998326e-14
-1.19795175e-03,-1.13868000e-01,-2.55623400e-02,1.05375051e+06,1473,14,1.75000000e+00,7.03283762e-14
-1.28668892e-03,-1.22302667e-01,-2.74558467e-02,1.21556960e+06,1473,15,1.75000000e+00,8.11283462e-14
-1.37542608e-03,-1.30737333e-01,-2.93493533e-02,1.38894720e+06,1473,16,1.75000000e+00,9.26997426e-14
-1.46416325e-03,-1.39172000e-01,-3.12428600e-02,1.57388330e+06,1473,17,1.75000000e+00,1.05042566e-13
-1.55290042e-03,-1.47606667e-01,-3.31363667e-02,1.77037792e+06,1473,18,1.75000000e+00,1.18156815e-13
-1.64163758e-03,-1.56041333e-01,-3.50298733e-02,1.97843103e+06,1473,19,1.75000000e+00,1.32042491e-13
-1.73037475e-03,-1.64476000e-01,-3.69233800e-02,2.19804266e+06,1473,20,1.75000000e+00,1.46699593e-13
-6.65528750e-05,-6.32600000e-03,-1.42013000e-03,1.92641775e+03,1473,1,1.75000000e+00,1.28571072e-16
5.38324250e-04,-1.26974500e-02,-3.32180750e-03,1.44536425e+04,1474,2,1.75000000e+00,9.64650738e-16
8.97207083e-04,-2.11624167e-02,-5.53634583e-03,3.92313154e+04,1474,3,1.75000000e+00,2.61833772e-15
1.25608992e-03,-2.96273833e-02,-7.75088417e-03,7.63978247e+04,1474,4,1.75000000e+00,5.09886818e-15
1.61497275e-03,-3.80923500e-02,-9.96542250e-03,1.25953170e+05,1474,5,1.75000000e+00,8.40624214e-15
1.97385558e-03,-4.65573167e-02,-1.21799608e-02,1.87897353e+05,1474,6,1.75000000e+00,1.25404596e-14
2.33273842e-03,-5.50222833e-02,-1.43944992e-02,2.62230371e+05,1474,7,1.75000000e+00,1.75015205e-14
2.69162125e-03,-6.34872500e-02,-1.66090375e-02,3.48952226e+05,1474,8,1.75000000e+00,2.32894249e-14
3.05050408e-03,-7.19522167e-02,-1.88235758e-02,4.48062918e+05,1474,9,1.75000000e+00,2.99041729e-14
