# x y z potential pseudo_potential
-4.5454545455e-02 -1.4393939394e+00 0.0000000000e+00 5.1546726366e-07 -5.1897699962e-07
-1.5151515152e-02 -1.4393939394e+00 0.0000000000e+00 5.1547586108e-07 -5.1898248902e-07
1.5151515152e-02 -1.4393939394e+00 0.0000000000e+00 5.1530106456e-07 -5.1880769250e-07
4.5454545455e-02 -1.4393939394e+00 0.0000000000e+00 5.1494614265e-07 -5.1845587861e-07
7.5757575758e-02 -1.4393939394e+00 0.0000000000e+00 5.1441482750e-07 -5.1793077951e-07
1.0606060606e-01 -1.4393939394e+00 0.0000000000e+00 5.1371096129e-07 -5.1723623737e-07
1.3636363636e-01 -1.4393939394e+00 0.0000000000e+00 5.1283801362e-07 -5.1637572179e-07
1.6666666667e-01 -1.4393939394e+00 0.0000000000e+00 5.1179862255e-07 -5.1535187084e-07
1.9696969697e-01 -1.4393939394e+00 0.0000000000e+00 5.1059422589e-07 -5.1416612233e-07
2.2727272727e-01 -1.4393939394e+00 0.0000000000e+00 5.0922478857e-07 -5.1281844118e-07
2.5757575758e-01 -1.4393939394e+00 0.0000000000e+00 5.0768868913e-07 -5.1130720593e-07
2.8787878788e-01 -1.4393939394e+00 0.0000000000e+00 5.0598301086e-07 -5.0962949987e-07
3.1818181818e-01 -1.4393939394e+00 0.0000000000e+00 5.0410440696e-07 -5.0778197621e-07
3.4848484848e-01 -1.4393939394e+00 0.0000000000e+00 5.0204992639e-07 -5.0576168390e-07
3.7878787879e-01 -1.4393939394e+00 0.0000000000e+00 4.9981705858e-07 -5.0356611238e-07
4.0909090909e-01 -1.4393939394e+00 0.0000000000e+00 4.9740360714e-07 -5.0119306525e-07
4.3939393939e-01 -1.4393939394e+00 0.0000000000e+00 4.9480841404e-07 -4.9864138448e-07
